model,cat,strategy,divider,overlap,met,score
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.47,precision,0.7684
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7843
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,precision,0.7722
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.02,precision,0.7595
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7722
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0138
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.29,precision,0.6819
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.22,precision,0.686
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.6899
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0081
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.0,precision,0.6294
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.31,precision,0.4043
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.5921
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.01,precision,0.5559
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.1,precision,0.4318
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.25,precision,0.6167
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.5,precision,0.7963
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.47,precision,0.7436
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.7963
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0005
rtdetr-l,B_finetuned_unsupervised,bo_exploration,2.0,0.4,precision,0.5612
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.43,precision,0.7369
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7688
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.0,precision,0.732
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.19,precision,0.7337
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7677
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0033
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.26,precision,0.6792
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.07,precision,0.6862
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.7123
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0267
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.32,precision,0.6488
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.09,precision,0.6569
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.6818
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.22,precision,0.6602
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.1,precision,0.6531
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.722
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0016
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.29,precision,0.6228
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.37,precision,0.7517
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.7642
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0006
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.46,precision,0.7476
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.36,precision,0.7584
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7901
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.21,precision,0.6314
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.13,precision,0.779
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7962
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0005
yolo11m,A_unfinetuned,bo_exploration,2.0,0.47,precision,0.6212
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.41,precision,0.7498
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.7688
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0005
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.42,precision,0.7951
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.13,precision,0.7949
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8076
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.0,precision,0.8035
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.5,precision,0.8076
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8035
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.02,precision,0.8071
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.18,precision,0.8109
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.8386
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0014
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,precision,0.8375
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.04,precision,0.7227
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8375
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,precision,0.8402
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.0,precision,0.7834
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8402
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0032
yolo11m,A_unfinetuned,bo_exploration,3.0,0.28,precision,0.7648
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.06,precision,0.7856
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.768
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0011
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.48,precision,0.8076
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,precision,0.8173
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8184
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.32,precision,0.8258
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.11,precision,0.8113
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8185
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0005
yolo11n,A_unfinetuned,bo_exploration,3.0,0.38,precision,0.8016
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.02,precision,0.6693
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.7974
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0014
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.25,precision,0.7227
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.42,precision,0.8024
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8375
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.14,precision,0.7239
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.48,precision,0.8065
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8402
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0023
yolo11m,A_unfinetuned,bo_exploration,3.0,0.32,precision,0.7566
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.18,precision,0.7734
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.7576
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0011
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.47,precision,0.8101
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.02,precision,0.8117
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8184
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,precision,0.8021
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.33,precision,0.7548
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8185
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.42,precision,0.5102
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.35,precision,0.7224
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.7826
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.0,precision,0.8419
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.46,precision,0.8181
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8307
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.5,precision,0.8307
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,precision,0.7598
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8419
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0011
yolo11m,A_unfinetuned,bo_exploration,4.0,0.0,precision,0.7736
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.12,precision,0.7199
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.7602
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0012
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.34,precision,0.8186
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.34,precision,0.7564
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8175
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.44,precision,0.7579
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.17,precision,0.83
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8175
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.41,precision,0.8289
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.37,precision,0.6263
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.8263
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0004
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.07,precision,0.7906
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.22,precision,0.6312
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7991
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.3,precision,0.6655
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.16,precision,0.7927
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8013
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.34,precision,0.8002
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.06,precision,0.8226
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.8371
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0012
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.0,precision,0.8014
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.39,precision,0.8182
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8178
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.12,precision,0.8325
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.0,precision,0.7975
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8183
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0025
yolo11n,A_unfinetuned,bo_exploration,3.0,0.36,precision,0.8134
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.3,precision,0.8457
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.8354
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0014
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,precision,0.7929
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.35,precision,0.7937
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8373
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.0,precision,0.7828
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.23,precision,0.8266
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8398
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0021
yolo11m,A_unfinetuned,bo_exploration,3.0,0.33,precision,0.761
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.04,precision,0.7789
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.7502
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0011
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.42,precision,0.7422
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.16,precision,0.8298
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8175
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.28,precision,0.7668
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.01,precision,0.8008
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8179
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0009
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,precision,0.788
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.42,precision,0.7625
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.8323
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0003
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,precision,0.7829
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.5,precision,0.6708
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8026
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,precision,0.8077
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.23,precision,0.7774
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8077
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0005
yolo11m,A_unfinetuned,bo_exploration,3.0,0.47,precision,0.7348
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.31,precision,0.7525
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.7488
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0012
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.47,precision,0.8095
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,precision,0.8008
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8182
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,precision,0.8015
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.28,precision,0.8219
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8183
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0016
yolo11n,A_unfinetuned,bo_exploration,4.0,0.49,precision,0.8123
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.15,precision,0.7958
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.8169
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0004
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.18,precision,0.6392
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.24,precision,0.7947
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7989
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.31,precision,0.7801
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.09,precision,0.7904
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8006
yolo11m,A_unfinetuned,baseline,0.0,0.0,precision,0.0005
yolo11m,A_unfinetuned,bo_exploration,2.0,0.3,precision,0.6899
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.32,precision,0.7751
yolo11m,A_unfinetuned,grid_search,4.0,0.5,precision,0.8153
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0011
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.29,precision,0.8236
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.44,precision,0.8155
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8181
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,precision,0.8017
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.05,precision,0.786
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8179
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0004
yolo11n,A_unfinetuned,bo_exploration,3.0,0.45,precision,0.7678
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.42,precision,0.7673
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.7991
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.11,precision,0.8075
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.27,precision,0.7013
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8307
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.5,precision,0.8096
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.09,precision,0.8203
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8419
yolo11n,A_unfinetuned,baseline,0.0,0.0,precision,0.0048
yolo11n,A_unfinetuned,bo_exploration,3.0,0.35,precision,0.8104
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.07,precision,0.8239
yolo11n,A_unfinetuned,grid_search,4.0,0.5,precision,0.8542
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0006
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,precision,0.7901
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.34,precision,0.6351
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7901
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.14,precision,0.7793
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.36,precision,0.7584
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7962
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0047
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.31,precision,0.461
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.45,precision,0.4636
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.677
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,precision,0.8139
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.16,precision,0.8274
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.8432
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.03,precision,0.8374
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.15,precision,0.8309
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.8797
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.5,precision,0.6614
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.17,precision,0.7792
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.8079
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0013
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.35,precision,0.6954
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.17,precision,0.5686
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7197
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.18,precision,0.7126
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.0,precision,0.7434
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7434
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.21,precision,0.5986
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.11,precision,0.7476
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.7988
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.21,precision,0.6972
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.17,precision,0.7001
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7152
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,precision,0.7155
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.32,precision,0.6908
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7155
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0022
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.5,precision,0.8354
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.01,precision,0.8067
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.8354
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0156
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,precision,0.6305
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.07,precision,0.6757
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.6464
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.05,precision,0.5162
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.0,precision,0.6316
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.6823
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0004
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.28,precision,0.781
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.13,precision,0.7435
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.773
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0006
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.04,precision,0.7355
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.35,precision,0.7261
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7582
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.22,precision,0.7308
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.12,precision,0.7337
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.25,precision,0.7493
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0155
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.43,precision,0.6773
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.11,precision,0.5341
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.6998
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0009
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,precision,0.7016
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.46,precision,0.7578
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7887
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.2,precision,0.7283
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.06,precision,0.7296
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,precision,0.7887
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0002
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.18,precision,0.6335
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.5,precision,0.6594
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.6872
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0113
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,precision,0.7314
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.22,precision,0.6203
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,precision,0.7601
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.24,precision,0.7188
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.37,precision,0.7807
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,precision,0.7753
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,precision,0.0025
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.02,precision,0.7464
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.42,precision,0.7381
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,precision,0.7603
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,precision,0.0051
